Tile Identifier,Acquisition Date,Tile Grid Region,Tile Grid Horizontal,Tile Grid Vertical,Tile Production Date,Cloud Cover,Cloud Shadow,Snow Ice,Fill (No Data),Spacecraft Identifier,Sensor Identifier,Scene Count,Datum,Map Projection,Units,ARD Version,Level-1 Collection Number,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LR Corner Lat,LR Corner Long,LL Corner Lat,LL Corner Long,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LR Corner Lat dec,LR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,Display ID,Ordering ID,Browse Link
LE07_CU_003003_20040531_20170921_C01_V01,2004/05/31,CU,3,3,2017/09/21,93.162,4.7168,.0012,19.6267,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040531_20170921_C01_V01,LE07_CU_003003_20040531_20170921_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040531_C01_V01
LE07_CU_003003_20040524_20170921_C01_V01,2004/05/24,CU,3,3,2017/09/21,52.3322,7.1376,.3039,72.6433,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040524_20170921_C01_V01,LE07_CU_003003_20040524_20170921_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040524_C01_V01
LT05_CU_003003_20040523_20170921_C01_V01,2004/05/23,CU,3,3,2017/09/21,89.8979,2.5361,.0396,24.9998,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20040523_20170921_C01_V01,LT05_CU_003003_20040523_20170921_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20040523_C01_V01
LT05_CU_003003_20040516_20170921_C01_V01,2004/05/16,CU,3,3,2017/09/21,94.6654,1.2052,.2271,80.6147,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20040516_20170921_C01_V01,LT05_CU_003003_20040516_20170921_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20040516_C01_V01
LE07_CU_003003_20040508_20170920_C01_V01,2004/05/08,CU,3,3,2017/09/20,85.858,3.5925,.192,72.8508,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040508_20170920_C01_V01,LE07_CU_003003_20040508_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040508_C01_V01
LE07_CU_003003_20040506_20170921_C01_V01,2004/05/06,CU,3,3,2017/09/21,60.6165,3.163,.0097,84.3534,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040506_20170921_C01_V01,LE07_CU_003003_20040506_20170921_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040506_C01_V01
LT05_CU_003003_20040430_20170921_C01_V01,2004/04/30,CU,3,3,2017/09/21,12.633,1.9574,5.0535,65.4796,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20040430_20170921_C01_V01,LT05_CU_003003_20040430_20170921_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20040430_C01_V01
LE07_CU_003003_20040429_20170920_C01_V01,2004/04/29,CU,3,3,2017/09/20,3.9413,.4253,2.6173,20.0644,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040429_20170920_C01_V01,LE07_CU_003003_20040429_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040429_C01_V01
LT05_CU_003003_20040428_20170921_C01_V01,2004/04/28,CU,3,3,2017/09/21,9.5768,5.3328,.0021,69.1917,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20040428_20170921_C01_V01,LT05_CU_003003_20040428_20170921_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20040428_C01_V01
LE07_CU_003003_20040422_20170920_C01_V01,2004/04/22,CU,3,3,2017/09/20,12.3732,1.4033,12.5459,74.1234,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040422_20170920_C01_V01,LE07_CU_003003_20040422_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040422_C01_V01
LT05_CU_003003_20040414_20170920_C01_V01,2004/04/14,CU,3,3,2017/09/20,99.0185,.4456,.1206,80.5337,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20040414_20170920_C01_V01,LT05_CU_003003_20040414_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20040414_C01_V01
LE07_CU_003003_20040413_20170920_C01_V01,2004/04/13,CU,3,3,2017/09/20,64.7236,3.3959,.025,20.0563,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040413_20170920_C01_V01,LE07_CU_003003_20040413_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040413_C01_V01
LE07_CU_003003_20040406_20170920_C01_V01,2004/04/06,CU,3,3,2017/09/20,20.3355,1.2107,14.2584,73.0612,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040406_20170920_C01_V01,LE07_CU_003003_20040406_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040406_C01_V01
LE07_CU_003003_20040404_20170920_C01_V01,2004/04/04,CU,3,3,2017/09/20,31.6536,2.3175,.0013,84.8907,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040404_20170920_C01_V01,LE07_CU_003003_20040404_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040404_C01_V01
LT05_CU_003003_20040329_20170920_C01_V01,2004/03/29,CU,3,3,2017/09/20,9.8681,.8615,18.3295,65.6477,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20040329_20170920_C01_V01,LT05_CU_003003_20040329_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20040329_C01_V01
LE07_CU_003003_20040328_20170920_C01_V01,2004/03/28,CU,3,3,2017/09/20,9.3983,.5168,9.2792,20.3497,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040328_20170920_C01_V01,LE07_CU_003003_20040328_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040328_C01_V01
LE07_CU_003003_20040321_20170920_C01_V01,2004/03/21,CU,3,3,2017/09/20,63.7084,4.0596,5.6678,72.7127,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040321_20170920_C01_V01,LE07_CU_003003_20040321_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040321_C01_V01
LT05_CU_003003_20040320_20170920_C01_V01,2004/03/20,CU,3,3,2017/09/20,28.4386,2.8657,10.6899,1.5027,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20040320_20170920_C01_V01,LT05_CU_003003_20040320_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20040320_C01_V01
LE07_CU_003003_20040319_20170920_C01_V01,2004/03/19,CU,3,3,2017/09/20,60.2472,8.2057,1.1532,84.5894,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040319_20170920_C01_V01,LE07_CU_003003_20040319_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040319_C01_V01
LT05_CU_003003_20040313_20170920_C01_V01,2004/03/13,CU,3,3,2017/09/20,72.0735,10.1885,8.1536,59.6323,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20040313_20170920_C01_V01,LT05_CU_003003_20040313_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20040313_C01_V01
LE07_CU_003003_20040312_20170920_C01_V01,2004/03/12,CU,3,3,2017/09/20,77.9297,1.2526,2.4817,20.1966,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040312_20170920_C01_V01,LE07_CU_003003_20040312_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040312_C01_V01
LT05_CU_003003_20040311_20170920_C01_V01,2004/03/11,CU,3,3,2017/09/20,.4588,.2802,.0094,73.573,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20040311_20170920_C01_V01,LT05_CU_003003_20040311_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20040311_C01_V01
LE07_CU_003003_20040305_20170920_C01_V01,2004/03/05,CU,3,3,2017/09/20,97.4094,.2139,1.2474,73.5831,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040305_20170920_C01_V01,LE07_CU_003003_20040305_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040305_C01_V01
LT05_CU_003003_20040226_20170920_C01_V01,2004/02/26,CU,3,3,2017/09/20,99.9848,.0152,.0003,76.8057,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20040226_20170920_C01_V01,LT05_CU_003003_20040226_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20040226_C01_V01
LE07_CU_003003_20040218_20170920_C01_V01,2004/02/18,CU,3,3,2017/09/20,97.5747,2.3376,.2316,83.9285,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040218_20170920_C01_V01,LE07_CU_003003_20040218_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040218_C01_V01
LT05_CU_003003_20040210_20170920_C01_V01,2004/02/10,CU,3,3,2017/09/20,.9845,.0374,33.7279,60.9634,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20040210_20170920_C01_V01,LT05_CU_003003_20040210_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20040210_C01_V01
LE07_CU_003003_20040209_20170920_C01_V01,2004/02/09,CU,3,3,2017/09/20,27.4529,1.4662,16.398,19.8958,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040209_20170920_C01_V01,LE07_CU_003003_20040209_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040209_C01_V01
LT05_CU_003003_20040208_20170920_C01_V01,2004/02/08,CU,3,3,2017/09/20,82.7388,1.4674,1.3934,96.3972,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20040208_20170920_C01_V01,LT05_CU_003003_20040208_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20040208_C01_V01
LT05_CU_003003_20040201_20170920_C01_V01,2004/02/01,CU,3,3,2017/09/20,35.1492,6.7414,25.2772,1.3227,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20040201_20170920_C01_V01,LT05_CU_003003_20040201_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20040201_C01_V01
LT05_CU_003003_20040125_20170920_C01_V01,2004/01/25,CU,3,3,2017/09/20,87.7059,5.2116,7.9988,60.4594,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20040125_20170920_C01_V01,LT05_CU_003003_20040125_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20040125_C01_V01
LE07_CU_003003_20040124_20170920_C01_V01,2004/01/24,CU,3,3,2017/09/20,91.8387,4.449,.8493,68.6378,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040124_20170920_C01_V01,LE07_CU_003003_20040124_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040124_C01_V01
LE07_CU_003003_20040117_20170920_C01_V01,2004/01/17,CU,3,3,2017/09/20,80.8037,3.03,7.4898,74.1723,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040117_20170920_C01_V01,LE07_CU_003003_20040117_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040117_C01_V01
LT05_CU_003003_20040116_20170920_C01_V01,2004/01/16,CU,3,3,2017/09/20,77.6186,10.3373,8.9546,1.3871,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20040116_20170920_C01_V01,LT05_CU_003003_20040116_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20040116_C01_V01
LE07_CU_003003_20040101_20170920_C01_V01,2004/01/01,CU,3,3,2017/09/20,99.8697,.1299,.0222,83.8127,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20040101_20170920_C01_V01,LE07_CU_003003_20040101_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20040101_C01_V01
LT05_CU_003003_20031224_20170920_C01_V01,2003/12/24,CU,3,3,2017/09/20,92.1269,3.7736,3.535,59.6265,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20031224_20170920_C01_V01,LT05_CU_003003_20031224_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20031224_C01_V01
LT05_CU_003003_20031222_20170920_C01_V01,2003/12/22,CU,3,3,2017/09/20,84.3489,7.0247,2.0235,74.4509,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20031222_20170920_C01_V01,LT05_CU_003003_20031222_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20031222_C01_V01
LE07_CU_003003_20031214_20170920_C01_V01,2003/12/14,CU,3,3,2017/09/20,54.0445,6.9889,15.5515,83.7155,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20031214_20170920_C01_V01,LE07_CU_003003_20031214_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20031214_C01_V01
LT05_CU_003003_20031208_20170920_C01_V01,2003/12/08,CU,3,3,2017/09/20,72.3509,10.5276,12.4767,60.3482,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20031208_20170920_C01_V01,LT05_CU_003003_20031208_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20031208_C01_V01
LT05_CU_003003_20031206_20170920_C01_V01,2003/12/06,CU,3,3,2017/09/20,50.7468,10.6462,.441,73.6407,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20031206_20170920_C01_V01,LT05_CU_003003_20031206_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20031206_C01_V01
LE07_CU_003003_20031130_20170920_C01_V01,2003/11/30,CU,3,3,2017/09/20,51.8793,13.6242,6.596,73.7692,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20031130_20170920_C01_V01,LE07_CU_003003_20031130_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20031130_C01_V01
LT05_CU_003003_20031122_20170920_C01_V01,2003/11/22,CU,3,3,2017/09/20,95.2386,2.5843,2.5651,59.2453,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_20031122_20170920_C01_V01,LT05_CU_003003_20031122_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_20031122_C01_V01
LE07_CU_003003_20031121_20170920_C01_V01,2003/11/21,CU,3,3,2017/09/20,81.8912,2.2269,9.4889,20.0848,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20031121_20170920_C01_V01,LE07_CU_003003_20031121_20170920_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20031121_C01_V01
