Tile Identifier,Acquisition Date,Tile Grid Region,Tile Grid Horizontal,Tile Grid Vertical,Tile Production Date,Cloud Cover,Cloud Shadow,Snow Ice,Fill (No Data),Spacecraft Identifier,Sensor Identifier,Scene Count,Datum,Map Projection,Units,ARD Version,Level-1 Collection Number,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LR Corner Lat,LR Corner Long,LL Corner Lat,LL Corner Long,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LR Corner Lat dec,LR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,Display ID,Ordering ID,Browse Link
LT05_CU_003003_19870315_20170913_C01_V01,1987/03/15,CU,3,3,2017/09/13,96.0939,1.978,.8206,79.3838,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870315_20170913_C01_V01,LT05_CU_003003_19870315_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870315_C01_V01
LT05_CU_003003_19870108_20170913_C01_V01,1987/01/08,CU,3,3,2017/09/13,20.7917,3.3695,.981,71.1119,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870108_20170913_C01_V01,LT05_CU_003003_19870108_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870108_C01_V01
LT05_CU_003003_19870117_20170913_C01_V01,1987/01/17,CU,3,3,2017/09/13,19.7299,4.4926,38.0256,1.0964,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870117_20170913_C01_V01,LT05_CU_003003_19870117_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870117_C01_V01
LT05_CU_003003_19870227_20170913_C01_V01,1987/02/27,CU,3,3,2017/09/13,93.8229,3.1339,2.3591,66.8413,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870227_20170913_C01_V01,LT05_CU_003003_19870227_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870227_C01_V01
LT05_CU_003003_19860328_20170913_C01_V01,1986/03/28,CU,3,3,2017/09/13,52.696,5.5738,6.2194,57.3558,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860328_20170913_C01_V01,LT05_CU_003003_19860328_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860328_C01_V01
LT05_CU_003003_19870416_20170913_C01_V01,1987/04/16,CU,3,3,2017/09/13,50.8627,2.6549,6.4528,64.1346,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870416_20170913_C01_V01,LT05_CU_003003_19870416_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870416_C01_V01
LT05_CU_003003_19900805_20170914_C01_V01,1990/08/05,CU,3,3,2017/09/14,18.6111,6.1788,.0369,2.3423,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19900805_20170914_C01_V01,LT05_CU_003003_19900805_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19900805_C01_V01
LT05_CU_003003_19870407_20170913_C01_V01,1987/04/07,CU,3,3,2017/09/13,50.0181,5.967,3.5312,1.3833,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870407_20170913_C01_V01,LT05_CU_003003_19870407_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870407_C01_V01
LT05_CU_003003_19870414_20170913_C01_V01,1987/04/14,CU,3,3,2017/09/13,24.6143,4.5221,.0001,96.557,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870414_20170913_C01_V01,LT05_CU_003003_19870414_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870414_C01_V01
LT05_CU_003003_19870423_20170913_C01_V01,1987/04/23,CU,3,3,2017/09/13,52.3147,5.0039,.4773,1.5072,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870423_20170913_C01_V01,LT05_CU_003003_19870423_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870423_C01_V01
LT05_CU_003003_19870331_20170913_C01_V01,1987/03/31,CU,3,3,2017/09/13,65.1108,8.0212,4.8404,64.7007,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870331_20170913_C01_V01,LT05_CU_003003_19870331_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870331_C01_V01
LT05_CU_003003_19840719_20170912_C01_V01,1984/07/19,CU,3,3,2017/09/12,.3272,.0381,.1064,1.8569,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19840719_20170912_C01_V01,LT05_CU_003003_19840719_20170912_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19840719_C01_V01
LT05_CU_003003_19870525_20170913_C01_V01,1987/05/25,CU,3,3,2017/09/13,92.1105,.9731,.8531,25.2314,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870525_20170913_C01_V01,LT05_CU_003003_19870525_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870525_C01_V01
LT05_CU_003003_19870516_20170913_C01_V01,1987/05/16,CU,3,3,2017/09/13,27.0212,10.1548,.0005,73.6219,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870516_20170913_C01_V01,LT05_CU_003003_19870516_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870516_C01_V01
LT05_CU_003003_19870518_20170913_C01_V01,1987/05/18,CU,3,3,2017/09/13,61.7922,5.3782,.7343,64.172,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870518_20170913_C01_V01,LT05_CU_003003_19870518_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870518_C01_V01
LT05_CU_003003_19870626_20170913_C01_V01,1987/06/26,CU,3,3,2017/09/13,1.9488,.3245,.0352,1.0525,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870626_20170913_C01_V01,LT05_CU_003003_19870626_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870626_C01_V01
LT05_CU_003003_19870619_20170913_C01_V01,1987/06/19,CU,3,3,2017/09/13,1.1096,.082,.1745,65.8687,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870619_20170913_C01_V01,LT05_CU_003003_19870619_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870619_C01_V01
LT04_CU_003003_19870526_20170913_C01_V01,1987/05/26,CU,3,3,2017/09/13,94.7872,1.0355,.409,78.315,LANDSAT_4,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT04_CU_003003_19870526_20170913_C01_V01,LT04_CU_003003_19870526_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT04_CU_003003_19870526_C01_V01
LT05_CU_003003_19870610_20170913_C01_V01,1987/06/10,CU,3,3,2017/09/13,26.1026,2.2344,.5164,1.2119,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870610_20170913_C01_V01,LT05_CU_003003_19870610_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870610_C01_V01
LT05_CU_003003_19870617_20170913_C01_V01,1987/06/17,CU,3,3,2017/09/13,35.3317,8.8536,.0001,71.4705,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870617_20170913_C01_V01,LT05_CU_003003_19870617_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870617_C01_V01
LT05_CU_003003_19870712_20170913_C01_V01,1987/07/12,CU,3,3,2017/09/13,.2997,.0609,.0358,.9859,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870712_20170913_C01_V01,LT05_CU_003003_19870712_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870712_C01_V01
LT05_CU_003003_19870921_20170913_C01_V01,1987/09/21,CU,3,3,2017/09/13,.1616,.0207,0,70.9737,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870921_20170913_C01_V01,LT05_CU_003003_19870921_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870921_C01_V01
LT05_CU_003003_19870914_20170913_C01_V01,1987/09/14,CU,3,3,2017/09/13,84.6343,3.06,.0036,1.1472,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870914_20170913_C01_V01,LT05_CU_003003_19870914_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870914_C01_V01
LT05_CU_003003_19870907_20170913_C01_V01,1987/09/07,CU,3,3,2017/09/13,.6611,.2259,.057,66.8982,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870907_20170913_C01_V01,LT05_CU_003003_19870907_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870907_C01_V01
LT05_CU_003003_19870923_20170913_C01_V01,1987/09/23,CU,3,3,2017/09/13,41.1099,7.5138,.1056,66.5867,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870923_20170913_C01_V01,LT05_CU_003003_19870923_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870923_C01_V01
LT05_CU_003003_19870820_20170913_C01_V01,1987/08/20,CU,3,3,2017/09/13,7.3501,3.5014,0,70.272,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870820_20170913_C01_V01,LT05_CU_003003_19870820_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870820_C01_V01
LT05_CU_003003_19870728_20170913_C01_V01,1987/07/28,CU,3,3,2017/09/13,15.6144,3.4754,.04,1.0237,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870728_20170913_C01_V01,LT05_CU_003003_19870728_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870728_C01_V01
LT05_CU_003003_19870829_20170913_C01_V01,1987/08/29,CU,3,3,2017/09/13,.539,.0824,.0314,1.1477,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870829_20170913_C01_V01,LT05_CU_003003_19870829_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870829_C01_V01
LT05_CU_003003_19870822_20170913_C01_V01,1987/08/22,CU,3,3,2017/09/13,18.9615,8.7124,.1244,67.5309,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870822_20170913_C01_V01,LT05_CU_003003_19870822_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870822_C01_V01
LT05_CU_003003_19871009_20170913_C01_V01,1987/10/09,CU,3,3,2017/09/13,10.5504,5.5593,.0798,66.5956,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19871009_20170913_C01_V01,LT05_CU_003003_19871009_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19871009_C01_V01
LT05_CU_003003_19871007_20170913_C01_V01,1987/10/07,CU,3,3,2017/09/13,23.623,10.6708,.0008,70.6913,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19871007_20170913_C01_V01,LT05_CU_003003_19871007_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19871007_C01_V01
LT05_CU_003003_19850111_20170913_C01_V01,1985/01/11,CU,3,3,2017/09/13,99.8253,.1747,0,1.4145,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19850111_20170913_C01_V01,LT05_CU_003003_19850111_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19850111_C01_V01
LT05_CU_003003_19871023_20170913_C01_V01,1987/10/23,CU,3,3,2017/09/13,40.6174,1.5494,1.0407,69.7727,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19871023_20170913_C01_V01,LT05_CU_003003_19871023_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19871023_C01_V01
LT05_CU_003003_19871025_20170913_C01_V01,1987/10/25,CU,3,3,2017/09/13,74.4166,15.5499,.0402,67.4769,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19871025_20170913_C01_V01,LT05_CU_003003_19871025_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19871025_C01_V01
LT05_CU_003003_19871016_20170913_C01_V01,1987/10/16,CU,3,3,2017/09/13,10.923,2.5862,.0956,1.0334,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19871016_20170913_C01_V01,LT05_CU_003003_19871016_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19871016_C01_V01
LT05_CU_003003_19870930_20170913_C01_V01,1987/09/30,CU,3,3,2017/09/13,1.0401,.1718,.0166,1.1043,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870930_20170913_C01_V01,LT05_CU_003003_19870930_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870930_C01_V01
LT05_CU_003003_19880418_20170913_C01_V01,1988/04/18,CU,3,3,2017/09/13,57.6635,10.3267,5.3576,63.2934,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19880418_20170913_C01_V01,LT05_CU_003003_19880418_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19880418_C01_V01
LT05_CU_003003_19880409_20170913_C01_V01,1988/04/09,CU,3,3,2017/09/13,9.1943,1.2071,7.0409,62.9008,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19880409_20170913_C01_V01,LT05_CU_003003_19880409_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19880409_C01_V01
LT05_CU_003003_19880317_20170913_C01_V01,1988/03/17,CU,3,3,2017/09/13,12.5048,1.0452,20.8338,62.8313,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19880317_20170913_C01_V01,LT05_CU_003003_19880317_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19880317_C01_V01
LT05_CU_003003_19880425_20170913_C01_V01,1988/04/25,CU,3,3,2017/09/13,22.9368,7.5939,4.0724,1.6294,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19880425_20170913_C01_V01,LT05_CU_003003_19880425_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19880425_C01_V01
LT05_CU_003003_19880504_20170913_C01_V01,1988/05/04,CU,3,3,2017/09/13,73.0072,7.8932,1.1052,78.8519,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19880504_20170913_C01_V01,LT05_CU_003003_19880504_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19880504_C01_V01
LT05_CU_003003_19880331_20170913_C01_V01,1988/03/31,CU,3,3,2017/09/13,8.1417,2.508,.1557,74.7506,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19880331_20170913_C01_V01,LT05_CU_003003_19880331_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19880331_C01_V01
